annee,departement,sexe,cause,indicateur,valeur
2023,73,Tous sexes,16. Symptômes et états morbides mal définis,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,87.6
2023,74,Tous sexes,16. Symptômes et états morbides mal définis,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,102.3
2023,75,Tous sexes,16. Symptômes et états morbides mal définis,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,95.7
2023,76,Tous sexes,16. Symptômes et états morbides mal définis,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,89.1
2023,77,Tous sexes,16. Symptômes et états morbides mal définis,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,115.6
2023,78,Tous sexes,16. Symptômes et états morbides mal définis,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,66.4
2023,79,Tous sexes,16. Symptômes et états morbides mal définis,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,94.0
2023,80,Tous sexes,16. Symptômes et états morbides mal définis,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,111.2
2023,81,Tous sexes,16. Symptômes et états morbides mal définis,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,93.0
2023,82,Tous sexes,16. Symptômes et états morbides mal définis,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,95.5
2023,83,Tous sexes,16. Symptômes et états morbides mal définis,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,113.4
2023,84,Tous sexes,16. Symptômes et états morbides mal définis,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,86.7
2023,85,Tous sexes,16. Symptômes et états morbides mal définis,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,92.0
2023,86,Tous sexes,16. Symptômes et états morbides mal définis,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,93.7
2023,87,Tous sexes,16. Symptômes et états morbides mal définis,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,84.3
2023,88,Tous sexes,16. Symptômes et états morbides mal définis,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,111.9
2023,89,Tous sexes,16. Symptômes et états morbides mal définis,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,112.5
2023,90,Tous sexes,16. Symptômes et états morbides mal définis,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,109.4
2023,91,Tous sexes,16. Symptômes et états morbides mal définis,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,98.9
2023,92,Tous sexes,16. Symptômes et états morbides mal définis,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,98.6
2023,93,Tous sexes,16. Symptômes et états morbides mal définis,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,146.3
2023,94,Tous sexes,16. Symptômes et états morbides mal définis,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,82.4
2023,95,Tous sexes,16. Symptômes et états morbides mal définis,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,90.5
2023,971,Tous sexes,16. Symptômes et états morbides mal définis,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,177.9
2023,972,Tous sexes,16. Symptômes et états morbides mal définis,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,161.4
2023,973,Tous sexes,16. Symptômes et états morbides mal définis,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,175.3
2023,974,Tous sexes,16. Symptômes et états morbides mal définis,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,95.4
2023,976,Tous sexes,16. Symptômes et états morbides mal définis,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,308.9
2023,01,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,84.9
2023,02,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,119.2
2023,03,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,102.3
2023,04,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,83.6
2023,05,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,103.8
2023,06,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,88.4
2023,07,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,103.6
2023,08,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,124.0
2023,09,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,121.5
2023,10,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,114.1
2023,11,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,100.6
2023,12,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,103.3
2023,13,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,81.0
2023,14,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,97.4
2023,15,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,112.2
2023,16,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,110.5
2023,17,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,113.8
2023,18,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,138.7
2023,19,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,98.6
2023,21,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,97.7
2023,22,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,140.2
2023,23,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,117.6
2023,24,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,105.3
2023,25,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,98.6
2023,26,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,116.4
2023,27,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,102.1
2023,28,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,90.1
2023,29,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,120.4
2023,2A,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,75.9
2023,2B,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,87.6
2023,30,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,99.8
2023,31,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,88.5
2023,32,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,110.2
2023,33,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,87.2
2023,34,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,92.3
2023,35,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,106.1
2023,36,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,110.5
2023,37,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,89.1
2023,38,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,92.5
2023,39,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,112.0
2023,40,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,94.5
2023,41,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,95.1
2023,42,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,100.8
2023,43,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,116.5
2023,44,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,99.3
2023,45,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,95.6
2023,46,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,119.9
2023,47,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,97.4
2023,48,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,101.0
2023,49,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,99.5
2023,50,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,111.5
2023,51,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,93.3
2023,52,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,110.2
2023,53,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,93.2
2023,54,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,95.7
2023,55,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,111.3
2023,56,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,123.4
2023,57,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,82.8
2023,58,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,102.7
2023,59,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,98.2
2023,60,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,89.4
2023,61,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,97.1
2023,62,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,105.7
2023,63,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,110.0
2023,64,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,81.5
2023,65,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,105.0
2023,66,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,111.8
2023,67,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,88.3
2023,68,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,103.6
2023,69,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,73.8
2023,70,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,116.3
2023,71,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,106.7
2023,72,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,90.4
2023,73,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,115.8
2023,74,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,92.1
2023,75,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,65.8
2023,76,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,102.2
2023,77,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,73.6
2023,78,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,67.1
2023,79,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,110.3
2023,80,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,113.8
2023,81,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,70.6
2023,82,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,93.7
2023,83,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,87.1
2023,84,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,101.4
2023,85,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,99.2
2023,86,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,111.0
2023,87,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,110.7
2023,88,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,114.7
2023,89,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,107.0
2023,90,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,106.8
2023,91,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,66.7
2023,92,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,64.7
2023,93,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,63.5
2023,94,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,67.1
2023,95,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,72.2
2023,971,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,115.3
2023,972,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,86.7
2023,973,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,135.8
2023,974,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,86.2
2023,976,Hommes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,78.5
2023,01,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,49.6
2023,02,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,48.4
2023,03,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,50.0
2023,04,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,32.6
2023,05,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,46.8
2023,06,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,44.5
2023,07,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,42.2
2023,08,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,52.9
2023,09,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,48.2
2023,10,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,44.8
2023,11,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,37.9
2023,12,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,45.7
2023,13,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,38.5
2023,14,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,43.5
2023,15,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,51.5
2023,16,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,48.7
2023,17,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,52.5
2023,18,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,48.1
2023,19,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,48.7
2023,21,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,52.0
2023,22,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,55.7
2023,23,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,51.9
2023,24,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,45.7
2023,25,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,56.2
2023,26,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,39.0
2023,27,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,40.2
2023,28,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,46.8
2023,29,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,53.9
2023,2A,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,38.8
2023,2B,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,46.5
2023,30,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,46.8
2023,31,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,44.4
2023,32,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,57.2
2023,33,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,41.8
2023,34,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,44.4
2023,35,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,42.3
2023,36,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,44.3
2023,37,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,46.0
2023,38,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,45.4
2023,39,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,49.6
2023,40,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,40.0
2023,41,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,45.2
2023,42,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,51.7
2023,43,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,48.2
2023,44,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,45.0
2023,45,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,42.0
2023,46,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,44.3
2023,47,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,39.9
2023,48,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,52.5
2023,49,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,42.5
2023,50,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,52.9
2023,51,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,43.3
2023,52,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,47.0
2023,53,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,38.8
2023,54,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,49.8
2023,55,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,42.9
2023,56,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,57.5
2023,57,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,45.2
2023,58,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,47.3
2023,59,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,47.1
2023,60,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,39.8
2023,61,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,37.3
2023,62,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,53.5
2023,63,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,48.4
2023,64,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,42.2
2023,65,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,50.5
2023,66,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,52.5
2023,67,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,47.5
2023,68,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,49.3
2023,69,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,33.6
2023,70,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,57.8
2023,71,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,48.2
2023,72,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,52.7
2023,73,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,47.8
2023,74,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,47.5
2023,75,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,39.7
2023,76,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,49.1
2023,77,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,39.3
2023,78,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,35.7
2023,79,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,49.2
2023,80,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,57.5
2023,81,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,48.8
2023,82,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,32.1
2023,83,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,44.3
2023,84,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,46.3
2023,85,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,48.4
2023,86,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,53.4
2023,87,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,49.2
2023,88,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,47.6
2023,89,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,49.9
2023,90,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,33.3
2023,91,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,34.9
2023,92,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,32.4
2023,93,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,32.0
2023,94,Femmes,17. Causes externes de morbidité et mortalité,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,35.7
